"dataset","dataset_md5","backend","metric","k","target_recall","n","p","shape_group","crossfit_selected_family","crossfit_selection_basis","crossfit_n_training_datasets","crossfit_median_training_time_sec","crossfit_test_method","crossfit_resolved_route_family","crossfit_time_sec","crossfit_min_run_mean_query_recall_at_k","crossfit_exact_selected","crossfit_approximate_target_met","crossfit_operating_point_met","crossfit_method_agreement","crossfit_abstained","crossfit_over_oracle","package_auto_method","package_auto_resolved_backend","package_auto_resolved_route_family","package_auto_time_sec","package_auto_exact_selected","package_auto_approximate_target_met","package_auto_operating_point_met","package_auto_method_agreement","package_auto_abstained","package_auto_over_oracle","oracle_method","oracle_resolved_route_family","oracle_time_sec","oracle_exact_audited"
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",100,0.9,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.12036818516535,"faissR_cpu_hnsw","hnsw",0.1795,0.98419921875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.693,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.1795,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",100,0.95,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.123398743915811,"faissR_cpu_hnsw","hnsw",0.2,0.9834765625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.5635,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.2,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",100,0.99,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.13098473193468,"faissR_cpu_hnsw","hnsw",0.201,0.98681640625,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.549,FALSE,NA,FALSE,TRUE,TRUE,NA,"faissR_cpu_exact","exact_family",1.4545,TRUE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",15,0.9,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.082048765987064,"faissR_cpu_hnsw","hnsw",0.098,0.900065104166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.479,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.098,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",15,0.95,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.0966863485710366,"faissR_cpu_hnsw","hnsw",0.1165,0.964908854166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.4395,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.1165,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",15,0.99,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.104513157066467,"faissR_cpu_hnsw","hnsw",0.148,0.983203125,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.7995,FALSE,NA,FALSE,TRUE,TRUE,NA,"faissR_cpu_exact","exact_family",1.253,TRUE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",30,0.9,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.0936616250125952,"faissR_cpu_hnsw","hnsw",0.105,0.92265625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.63,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.105,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",30,0.95,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.0987496835437966,"faissR_cpu_hnsw","hnsw",0.12,0.9578125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.544,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.12,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",30,0.99,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.106660676915159,"faissR_cpu_hnsw","hnsw",0.1625,0.989811197916667,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.6,FALSE,NA,FALSE,TRUE,TRUE,NA,"faissR_cpu_exact","exact_family",1.3075,TRUE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",50,0.9,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.0997997995989972,"faissR_cpu_hnsw","hnsw",0.158,0.98015625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.6515,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.158,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",50,0.95,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.109631199938704,"faissR_cpu_hnsw","hnsw",0.1475,0.981640625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.504,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",0.1475,FALSE
"USPS","aaccc5d9ba97f10b4f1bca66d806b132","cpu","euclidean",50,0.99,11000,256,"small_high_dim","hnsw","same_shape_group",2,0.116730458750062,"faissR_cpu_hnsw","hnsw",0.172,0.988828125,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"faissR_cpu_auto","faiss_flat_l2","exact_family",1.7335,FALSE,NA,FALSE,TRUE,TRUE,NA,"faissR_cpu_exact","exact_family",1.287,TRUE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",100,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",1,29.3885,"faissR_cpu_hnsw","hnsw",25.8415,0.993876953125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",483.142,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",25.8415,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",100,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,146.142914258612,"faissR_cpu_hnsw","hnsw",44.4415,0.999189453125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",469.217,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",44.4415,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",100,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,240.210305170282,"faissR_cpu_hnsw","hnsw",65.7515,0.999931640625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",471.912,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",65.7515,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",15,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,46.0424650431534,"faissR_cpu_hnsw","hnsw",12.724,0.9970703125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",485.194,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",12.724,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",15,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,56.2610209603416,"faissR_cpu_hnsw","hnsw",16.5715,0.998958333333333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",450.992,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",16.5715,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",15,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,128.501080646234,"faissR_cpu_hnsw","hnsw",35.7545,0.999934895833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",452.223,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",35.7545,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",30,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,57.4827286930605,"faissR_cpu_hnsw","hnsw",17.9215,0.99716796875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",419.988,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",17.9215,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",30,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,78.8514421681683,"faissR_cpu_hnsw","hnsw",23.657,0.999674479166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",395.889,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",23.657,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",30,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,127.487712602039,"faissR_cpu_hnsw","hnsw",37.2015,0.999934895833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_correlation","exact_family",390.831,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",37.2015,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",50,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",1,23.438,"faissR_cpu_hnsw","hnsw",19.6215,0.9927734375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",19.6215,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",50,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,82.9241743884134,"faissR_cpu_hnsw","hnsw",25.5675,0.99841796875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",25.5675,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","correlation",50,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",1,48.7345,"faissR_cpu_hnsw","hnsw",38.9645,0.9998828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",38.9645,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",100,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,84.4313311987914,"faissR_cpu_hnsw","hnsw",32.485,0.993857421875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",32.485,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",100,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,146.673271896246,"faissR_cpu_hnsw","hnsw",53.686,0.999111328125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",53.686,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",100,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,242.805459732684,"faissR_cpu_hnsw","hnsw",76.814,0.9998828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",76.814,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",15,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,39.8115730096162,"faissR_cpu_hnsw","hnsw",16.2535,0.995638020833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",16.2535,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",15,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,53.282227900117,"faissR_cpu_hnsw","hnsw",20.4845,0.998177083333333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",20.4845,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",15,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,129.376886121517,"faissR_cpu_hnsw","hnsw",45.777,0.999869791666667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",45.777,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",30,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,56.7968259874617,"faissR_cpu_hnsw","hnsw",20.284,0.996940104166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",20.284,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",30,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,78.1639765429062,"faissR_cpu_hnsw","hnsw",28.0425,0.999446614583333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",28.0425,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",30,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,131.19570593011,"faissR_cpu_hnsw","hnsw",47.104,0.999837239583333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",47.104,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",50,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",1,22.0165,"faissR_cpu_hnsw","hnsw",22.4715,0.9926171875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_cosine","exact_family",615.097,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",22.4715,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",50,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,82.3513871422333,"faissR_cpu_hnsw","hnsw",31.315,0.99857421875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_cosine","exact_family",612.3155,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",31.315,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","cosine",50,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",1,46.481,"faissR_cpu_hnsw","hnsw",47.399,0.99982421875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto","faiss_flat_cosine","exact_family",608.663,FALSE,NA,FALSE,FALSE,TRUE,NA,"faissR_cpu_hnsw","hnsw",47.399,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",100,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,71.5771354693662,"faissR_cpu_hnsw","hnsw",24.2425,0.9928125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",24.2425,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",100,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,134.679692919905,"faissR_cpu_hnsw","hnsw",43.0645,0.998955078125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",43.0645,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",100,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,232.143452915433,"faissR_cpu_hnsw","hnsw",69.192,0.999892578125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",69.192,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",15,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,41.0124761505569,"faissR_cpu_hnsw","hnsw",13.325,0.995572916666667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",13.325,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",15,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,54.1119109254146,"faissR_cpu_hnsw","hnsw",17.727,0.998697916666667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",17.727,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",15,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,130.926448598058,"faissR_cpu_hnsw","hnsw",40.455,0.999544270833333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",40.455,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",30,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",2,54.9987954640827,"faissR_cpu_hnsw","hnsw",18.1485,0.996647135416667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",18.1485,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",30,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,77.3676263837143,"faissR_cpu_hnsw","hnsw",24.6965,0.998177083333333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",24.6965,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",30,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",2,131.252381554584,"faissR_cpu_hnsw","hnsw",40.6545,0.9998046875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",40.6545,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",50,0.9,1000021,11,"large_low_dim","hnsw","same_shape_group",1,19.376,"faissR_cpu_hnsw","hnsw",18.2485,0.99171875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",18.2485,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",50,0.95,1000021,11,"large_low_dim","hnsw","same_shape_group",2,78.0618633905187,"faissR_cpu_hnsw","hnsw",24.906,0.9979296875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",24.906,FALSE
"flow18","312918a562406500ae8ac89bd1e53b77","cpu","euclidean",50,0.99,1000021,11,"large_low_dim","hnsw","same_shape_group",1,43.6495,"faissR_cpu_hnsw","hnsw",41.469,0.999765625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",41.469,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",100,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,5.8585,"faissR_cpu_hnsw","hnsw",117.611,0.930205078125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",117.611,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",100,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,7.3625,"faissR_cpu_hnsw","hnsw",148.6115,0.970673828125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",148.6115,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",100,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,10.1995,"faissR_cpu_hnsw","hnsw",234.406,0.995712890625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",234.406,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",15,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.028,"faissR_cpu_hnsw","hnsw",85.1825,0.9208984375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",85.1825,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",15,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.785,"faissR_cpu_hnsw","hnsw",125.0635,0.9755859375,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",125.0635,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",15,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,9.725,"faissR_cpu_hnsw","hnsw",193.339,0.994140625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",193.339,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",30,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.578,"faissR_cpu_hnsw","hnsw",93.151,0.9201171875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",93.151,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",30,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.376,"faissR_cpu_hnsw","hnsw",147.558,0.973046875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",147.558,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",30,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,9.166,"faissR_cpu_hnsw","hnsw",228.575,0.995930989583333,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",228.575,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",50,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.642,"faissR_cpu_hnsw","hnsw",108.58,0.9244921875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",108.58,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",50,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,6.631,"faissR_cpu_hnsw","hnsw",142.1055,0.97041015625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",142.1055,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","correlation",50,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,9.769,"faissR_cpu_hnsw","hnsw",227.323,0.996640625,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",227.323,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",100,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,5.636,"faissR_cpu_hnsw","hnsw",103.4665,0.920751953125,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",103.4665,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",100,0.95,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,8.3755,"faissR_cpu_hnsw","hnsw",140.691,0.9685546875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",140.691,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",100,0.99,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,13.0095,"faissR_cpu_hnsw","hnsw",229.5355,0.996435546875,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",229.5355,FALSE
"imagenet","f63c177e7a638ee832dfa0a55fbbb69d","cpu","cosine",15,0.9,1281167,1024,"large_high_dim","hnsw","three_nearest_training_shapes",3,4.9785,"faissR_cpu_hnsw","hnsw",97.5765,0.921549479166667,FALSE,TRUE,TRUE,TRUE,FALSE,1,"faissR_cpu_auto",NA,NA,NA,FALSE,NA,FALSE,NA,TRUE,NA,"faissR_cpu_hnsw","hnsw",97.5765,FALSE
